street,ward,district,city,size,property_legal_document,bed_rooms,toilets,floors,price,house_type
Phạm Ngũ Lão,Thới Bình,Ninh Kiều,Cần Thơ,45.8,1,2,2,2,3.5,3
Cần Thơ,Lê Bình,Cái Răng,Cần Thơ,100.0,1,2,1,3,2.499,3
Tầm Vu,Hưng Lợi,Ninh Kiều,Cần Thơ,41.5,1,1,1,2,2.25,3
Hùng Vương,Thới Bình,Ninh Kiều,Cần Thơ,100.0,1,3,4,3,6.8,3
30 Tháng 4,An Phú,Ninh Kiều,Cần Thơ,115.0,1,2,2,2,4.6,3
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,110.0,1,3,2,2,3.9,3
Lý Tự Trọng,An Phú,Ninh Kiều,Cần Thơ,42.7,1,3,3,3,3.95,3
3 Tháng 2,Hưng Lợi,Ninh Kiều,Cần Thơ,128.0,1,2,1,2,4.0,3
Lê Hồng Phong,Bình Thủy,Bình Thuỷ,Cần Thơ,62.0,1,4,4,3,3.6,3
Cách Mạng Tháng 8,Bình Thủy,Bình Thuỷ,Cần Thơ,71.5,1,2,1,2,1.4,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,70.0,1,4,4,3,2.95,3
Cách Mạng Tháng 8,Bùi Hữu Nghĩa,Bình Thuỷ,Cần Thơ,152.0,1,2,1,3,3.9,3
Cách Mạng Tháng 8,Cái Khế,Ninh Kiều,Cần Thơ,40.5,1,2,2,2,2.35,3
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,56.0,1,3,2,2,2.99,3
Hùng Vương,Thới Bình,Ninh Kiều,Cần Thơ,72.0,1,3,3,2,2.8,3
Trần Hoàng Na,Hưng Lợi,Ninh Kiều,Cần Thơ,80.0,1,3,3,2,2.95,3
Võ Văn Kiệt,An Hòa,Ninh Kiều,Cần Thơ,56.0,1,2,1,2,2.5,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,45.0,1,3,3,3,3.1,3
Mạc Đĩnh Chi,An Cư,Ninh Kiều,Cần Thơ,36.0,1,2,2,2,2.25,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,60.0,1,2,2,2,3.36,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,40.0,1,3,3,3,3.45,3
Quốc Lộ 1,Lê Bình,Cái Răng,Cần Thơ,100.0,1,2,2,3,2.45,3
Hùng Vương,Thới Bình,Ninh Kiều,Cần Thơ,43.0,1,2,2,2,1.98,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,102.0,1,2,1,3,3.6,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,86.0,1,2,1,2,3.8,3
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,110.0,1,2,2,2,3.3,3
30 Tháng 4,Xuân Khánh,Ninh Kiều,Cần Thơ,139.0,1,7,7,3,7.0,3
3 Tháng 2,Xuân Khánh,Ninh Kiều,Cần Thơ,115.0,1,5,5,2,3.19,3
Lý Tự Trọng,An Cư,Ninh Kiều,Cần Thơ,48.0,1,4,3,3,3.25,3
Hùng Vương,An Khánh,Ninh Kiều,Cần Thơ,47.0,1,2,2,2,1.95,3
Phan Đăng Lưu,Thới Bình,Ninh Kiều,Cần Thơ,106.0,1,3,4,3,5.5,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,85.0,1,3,3,3,3.76,3
Hoàng Quốc Việt,An Bình,Ninh Kiều,Cần Thơ,153.0,1,3,2,3,4.3,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,68.0,1,3,3,3,2.99,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,90.0,1,4,3,2,2.8,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,91.0,1,3,3,2,3.86,3
Trần Quang Khải,Cái Khế,Ninh Kiều,Cần Thơ,68.0,1,2,3,2,3.68,3
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,59.0,1,3,3,3,3.15,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,90.0,1,3,2,2,2.75,3
Mậu Thân,An Hòa,Ninh Kiều,Cần Thơ,48.0,1,3,3,3,3.65,3
Hoàng Văn Thụ,An Cư,Ninh Kiều,Cần Thơ,33.0,1,2,2,2,1.65,3
Võ Tánh,Lê Bình,Cái Răng,Cần Thơ,67.0,1,2,2,2,2.4,3
Đoàn Thị Điểm,Cái Khế,Ninh Kiều,Cần Thơ,41.5,1,1,1,2,1.5,3
Trần Hưng Đạo,An Bình,Ninh Kiều,Cần Thơ,35.0,1,3,2,2,2.86,3
Võ Tánh,Lê Bình,Cái Răng,Cần Thơ,74.0,1,2,1,2,1.28,3
Nguyễn Thông,An Thới,Bình Thuỷ,Cần Thơ,72.0,1,2,1,2,1.58,3
Cách Mạng Tháng 8,Cái Khế,Ninh Kiều,Cần Thơ,65.0,1,3,2,2,3.1,3
Quốc Lộ 91B,Hưng Lợi,Ninh Kiều,Cần Thơ,84.0,1,3,2,2,4.4,3
Xô Viết Nghệ Tĩnh,An Cư,Ninh Kiều,Cần Thơ,30.0,1,2,2,2,2.59,3
3 Tháng 2,An Khánh,Ninh Kiều,Cần Thơ,40.0,1,2,2,2,2.35,3
Bùi Thị Xuân,Thới Bình,Ninh Kiều,Cần Thơ,30.0,1,2,2,2,1.65,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,68.0,1,2,2,2,2.99,3
Bà Huyện Thanh Quan,Thới Bình,Ninh Kiều,Cần Thơ,46.0,1,3,4,3,2.83,3
Cách Mạng Tháng 8,Cái Khế,Ninh Kiều,Cần Thơ,48.0,1,2,1,3,1.6,3
Lê Bình,Lê Bình,Cái Răng,Cần Thơ,61.4,1,2,1,2,1.85,3
Vành Đai Phi Trường,Trà Nóc,Bình Thuỷ,Cần Thơ,60.0,1,2,1,3,1.4,3
Hoàng Quốc Việt,An Bình,Ninh Kiều,Cần Thơ,55.0,1,2,2,2,2.59,3
Quốc Lộ 1A,Lê Bình,Cái Răng,Cần Thơ,54.0,1,2,3,2,2.55,3
Mậu Thân,An Hòa,Ninh Kiều,Cần Thơ,24.0,1,2,2,2,3.0,3
30 Tháng 4,Hưng Lợi,Ninh Kiều,Cần Thơ,68.85,1,3,3,3,5.29,3
Ngô Thì Nhậm,An Khánh,Ninh Kiều,Cần Thơ,55.8,1,4,3,3,3.95,3
Mậu Thân,Xuân Khánh,Ninh Kiều,Cần Thơ,20.0,1,1,1,2,2.8,3
Vành Đai,An Hòa,Ninh Kiều,Cần Thơ,40.0,1,2,2,2,2.15,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,51.8,1,2,1,3,1.7,3
Hoàng Quốc Việt,An Bình,Ninh Kiều,Cần Thơ,70.0,1,3,2,2,2.95,3
Trần Vĩnh Kiết,An Bình,Ninh Kiều,Cần Thơ,69.0,1,2,2,2,3.0,3
Hoàng Quốc Việt,An Bình,Ninh Kiều,Cần Thơ,72.0,1,4,2,2,3.95,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,65.4,1,4,5,3,5.2,3
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,65.0,1,3,2,2,3.15,3
Hoàng Quốc Việt,An Bình,Ninh Kiều,Cần Thơ,76.8,1,3,2,3,3.85,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,82.5,1,4,5,3,5.4,3
3 Tháng 2,Hưng Lợi,Ninh Kiều,Cần Thơ,69.0,1,2,1,2,2.55,3
Phạm Ngũ Lão,Thới Bình,Ninh Kiều,Cần Thơ,31.0,1,3,2,3,2.45,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,80.0,1,4,4,2,3.65,3
Trần Hưng Đạo,An Nghiệp,Ninh Kiều,Cần Thơ,43.0,1,2,2,2,2.3,3
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,99.0,1,2,1,3,3.6,3
3 Tháng 2,Hưng Lợi,Ninh Kiều,Cần Thơ,60.0,1,2,2,2,2.55,3
Lê Hồng Phong,Trà Nóc,Bình Thuỷ,Cần Thơ,117.0,1,6,6,4,1.1,3
Hùng Vương,Thới Bình,Ninh Kiều,Cần Thơ,38.5,1,3,1,2,1.79,3
3 Tháng 2,An Khánh,Ninh Kiều,Cần Thơ,48.0,1,4,4,3,1.68,3
Công Binh,Trà An,Bình Thuỷ,Cần Thơ,140.8,1,2,1,2,2.5,3
Cần Thơ,Lê Bình,Cái Răng,Cần Thơ,61.0,1,2,1,2,1.85,3
Trần Văn Hoài,Xuân Khánh,Ninh Kiều,Cần Thơ,40.0,1,2,3,2,2.65,3
Phạm Ngũ Lão,An Hòa,Ninh Kiều,Cần Thơ,23.0,1,2,2,2,1.49,3
Xô Viết Nghệ Tĩnh,An Hội,Ninh Kiều,Cần Thơ,37.5,1,2,2,2,2.19,3
Trần Ngọc Quế,Xuân Khánh,Ninh Kiều,Cần Thơ,40.0,1,2,3,2,2.65,3
Bùi Thị Xuân,An Khánh,Ninh Kiều,Cần Thơ,40.0,1,2,2,2,2.45,3
Bà Triệu,An Khánh,Ninh Kiều,Cần Thơ,40.0,1,3,3,3,3.45,3
Quốc Lộ 91B,Hưng Lợi,Ninh Kiều,Cần Thơ,72.0,7,4,4,3,1.899,3
Trần Phú,Cái Khế,Ninh Kiều,Cần Thơ,68.0,1,4,1,2,2.6,3
3 Tháng 2,Hưng Lợi,Ninh Kiều,Cần Thơ,58.0,1,1,2,3,3.3,3
Trần Vĩnh Kiết,An Bình,Ninh Kiều,Cần Thơ,43.0,1,2,2,2,1.89,3
Trần Vĩnh Kiết,An Bình,Ninh Kiều,Cần Thơ,73.0,1,3,3,2,3.25,3
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,48.0,1,2,2,2,2.65,3
Trần Hưng Đạo,Lê Bình,Cái Răng,Cần Thơ,63.0,1,2,2,2,2.29,3
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,46.0,1,3,2,2,2.6,3
Vọng Cung,An Bình,Ninh Kiều,Cần Thơ,82.0,1,3,2,3,2.5,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,50.0,1,4,3,3,3.39,3
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,60.0,1,3,3,3,3.68,3
Quang Trung,Hưng Thạnh,Cái Răng,Cần Thơ,80.0,1,4,5,3,5.5,2
Nguyễn Hiền,An Khánh,Ninh Kiều,Cần Thơ,82.0,1,5,5,3,6.5,2
Võ Văn Kiệt,Long Hòa,Bình Thuỷ,Cần Thơ,90.0,1,3,3,2,3.7,2
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,90.0,7,3,3,2,4.8,2
Võ Tánh,Lê Bình,Cái Răng,Cần Thơ,42.0,7,3,1,2,1.79,2
Quang Trung,Phú Thứ,Cái Răng,Cần Thơ,163.0,7,3,3,2,5.2,2
Tỉnh Lộ 922,Thới Lai,Thới Lai,Cần Thơ,90.0,1,3,3,2,4.299,2
Cần Thơ,Hưng Thạnh,Cái Răng,Cần Thơ,90.0,1,4,5,3,6.8,2
Cần Thơ,Hưng Thạnh,Cái Răng,Cần Thơ,65.0,1,4,4,3,4.55,2
Hồng Loan Cần Thơ,Hưng Thạnh,Cái Răng,Cần Thơ,80.0,1,3,4,3,6.3,2
Cách Mạng Tháng 8,An Bình,Ninh Kiều,Cần Thơ,100.0,1,4,4,3,6.3,2
Võ Nguyên Giáp,Hưng Thạnh,Cái Răng,Cần Thơ,90.0,2,4,4,3,5.5,2
Lê Hồng Phong,Bùi Hữu Nghĩa,Bình Thuỷ,Cần Thơ,110.0,1,5,5,2,2.1,2
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,140.0,1,5,5,4,6.8,2
Quang Trung,Hưng Thạnh,Cái Răng,Cần Thơ,100.0,1,2,1,3,3.6,2
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,72.0,1,3,4,3,2.8,2
Quốc Lộ 91B,Long Tuyền,Bình Thuỷ,Cần Thơ,65.7,1,2,2,2,1.95,2
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,64.0,1,4,4,3,5.9,2
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,77.6,1,3,3,4,5.5,2
Quốc Lộ 1A,Hưng Thạnh,Cái Răng,Cần Thơ,80.0,1,3,3,3,4.35,2
Quang Trung,Hưng Phú,Cái Răng,Cần Thơ,72.0,1,4,4,3,6.8,2
Quang Trung,Hưng Phú,Cái Răng,Cần Thơ,81.0,1,2,1,2,3.5,2
Quang Trung,Phú Thứ,Cái Răng,Cần Thơ,138.0,7,4,5,4,4.804,2
Quang Trung,Hưng Phú,Cái Răng,Cần Thơ,86.0,7,2,2,2,0.9,2
Quang Trung,Phú Thứ,Cái Răng,Cần Thơ,72.0,7,5,5,4,2.6,2
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,104.08,7,4,5,3,3.563,2
Quang Trung,Hưng Phú,Cái Răng,Cần Thơ,72.0,1,2,2,2,4.8,2
Lộ Chợ Số 10,Ba Láng,Cái Răng,Cần Thơ,70.0,1,2,2,2,1.4,2
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,83.2,1,3,3,3,7.7,2
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,72.0,1,2,1,2,4.3,2
Quang Trung,Hưng Phú,Cái Răng,Cần Thơ,81.0,1,3,4,3,6.5,2
Quang Trung,Phú Thứ,Cái Răng,Cần Thơ,74.0,1,2,2,2,1.924,2
Nguyễn Văn Cừ,An Bình,Ninh Kiều,Cần Thơ,137.0,1,3,4,3,14.5,2
Quốc Lộ 91,Phước Thới,Ô Môn,Cần Thơ,5.0,1,3,3,2,2.6,2
3 Tháng 2,Hưng Lợi,Ninh Kiều,Cần Thơ,80.0,1,2,2,2,4.5,2
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,69.0,1,3,2,2,2.3,2
Tỉnh Lộ 922,Thới Lai,Thới Lai,Cần Thơ,77.5,1,6,3,4,3.5,2
Tỉnh Lộ 922,Thới Lai,Thới Lai,Cần Thơ,85.0,1,3,3,2,1.55,2
Trần Vĩnh Kiết,An Bình,Ninh Kiều,Cần Thơ,80.0,2,2,2,3,0.5,2
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,118.0,1,3,3,3,4.39,2
Hoàng Văn Thụ,An Cư,Ninh Kiều,Cần Thơ,126.3,1,3,3,2,13.0,1
Võ Nguyên Giáp,Phú Thứ,Cái Răng,Cần Thơ,120.0,1,5,5,3,8.6,1
Lê Anh Xuân,An Hòa,Ninh Kiều,Cần Thơ,132.4,1,3,3,2,8.5,1
Nguyễn Thị Minh Khai,Xuân Khánh,Ninh Kiều,Cần Thơ,97.0,1,4,4,3,11.0,1
Trần Hưng Đạo,An Nghiệp,Ninh Kiều,Cần Thơ,68.0,1,4,5,3,14.9,1
Nguyễn Trãi Nguyễn Trãi,An Hội,Ninh Kiều,Cần Thơ,64.0,1,6,6,4,17.0,1
Trần Nam Phú,An Khánh,Ninh Kiều,Cần Thơ,80.0,1,4,4,4,10.5,1
Võ Văn Tần,Tân An,Ninh Kiều,Cần Thơ,66.5,1,5,5,4,22.0,1
Đồng Khởi,Tân An,Ninh Kiều,Cần Thơ,40.0,1,1,1,4,12.0,1
A3 Quang Trung,Phú Thứ,Cái Răng,Cần Thơ,120.0,1,5,6,3,6.1,1
Trần Quang Khải,Cái Khế,Ninh Kiều,Cần Thơ,65.0,1,2,2,3,8.5,1
Xuân Thủy,An Bình,Ninh Kiều,Cần Thơ,108.0,1,3,4,3,7.19,1
Trần Hoàng Na,An Bình,Ninh Kiều,Cần Thơ,100.0,1,5,6,4,13.99,1
Mậu Thân Mậu Thân,Xuân Khánh,Ninh Kiều,Cần Thơ,87.0,1,5,6,4,18.0,1
Trần Văn Long,An Khánh,Ninh Kiều,Cần Thơ,80.0,1,4,4,3,5.99,1
Trần Hoàng Na,An Khánh,Ninh Kiều,Cần Thơ,100.0,1,4,5,3,12.0,1
Aminia Lê Lợi,Cái Khế,Ninh Kiều,Cần Thơ,140.0,2,4,5,4,19.5,1
Nguyễn Việt Hồng,An Phú,Ninh Kiều,Cần Thơ,60.0,1,4,5,4,15.0,1
30 Tháng 4,An Phú,Ninh Kiều,Cần Thơ,53.0,1,5,5,4,20.0,1
Ngô Hữu Hạnh,An Cư,Ninh Kiều,Cần Thơ,104.0,1,4,4,4,15.0,1
30 Tháng 4,Hưng Lợi,Ninh Kiều,Cần Thơ,96.0,1,3,3,4,21.0,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,141.0,1,1,1,3,15.8,1
Nguyễn Hiền,An Khánh,Ninh Kiều,Cần Thơ,90.0,1,4,4,4,9.5,1
30 Tháng 4,Hưng Lợi,Ninh Kiều,Cần Thơ,68.0,1,6,7,4,19.0,1
Trần Hoàng Na,An Bình,Ninh Kiều,Cần Thơ,155.5,1,4,5,3,20.0,1
Phạm Ngũ Lão,An Hòa,Ninh Kiều,Cần Thơ,78.0,1,4,4,3,11.0,1
Nguyễn Thị Minh Khai,Thới Bình,Ninh Kiều,Cần Thơ,100.9,1,1,1,3,9.5,1
Lê Bình Lê Bình,Hưng Lợi,Ninh Kiều,Cần Thơ,70.0,1,4,5,4,10.0,1
Trần Hoàng Na,An Bình,Ninh Kiều,Cần Thơ,99.5,1,5,6,4,13.9,1
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,148.0,1,1,1,3,15.0,1
Trần Hoàng Na,An Khánh,Ninh Kiều,Cần Thơ,84.0,1,1,1,2,10.6,1
Đề Thám,An Cư,Ninh Kiều,Cần Thơ,81.0,1,1,1,3,13.8,1
30 Tháng 4,An Phú,Ninh Kiều,Cần Thơ,49.0,1,5,5,4,17.0,1
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,100.0,1,2,3,4,16.0,1
Phạm Ngũ Lão,Thới Bình,Ninh Kiều,Cần Thơ,91.0,1,2,2,3,10.5,1
Trần Hoàng Na,Hưng Lợi,Ninh Kiều,Cần Thơ,122.0,1,5,5,4,12.0,1
Hồ Bún Xáng,An Khánh,Ninh Kiều,Cần Thơ,150.0,1,3,3,4,16.9,1
Lý Thái Tổ,Hưng Phú,Cái Răng,Cần Thơ,90.0,1,4,5,4,12.7,1
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,71.0,1,4,4,4,17.0,1
Nguyễn An Ninh,Tân An,Ninh Kiều,Cần Thơ,88.0,1,2,2,2,15.5,1
Hùng Vương,Thới Bình,Ninh Kiều,Cần Thơ,81.0,1,5,5,4,20.0,1
Lý Thường Kiệt,Tân An,Ninh Kiều,Cần Thơ,99.8,1,1,2,4,17.0,1
Cách Mạng Tháng 8,An Thới,Bình Thuỷ,Cần Thơ,92.0,1,5,5,3,11.5,1
Nguyễn Trãi,Tân An,Ninh Kiều,Cần Thơ,101.0,1,3,3,4,15.0,1
Trần Văn Long,An Khánh,Ninh Kiều,Cần Thơ,80.0,1,4,5,3,5.7,1
Mạc Thiên Tích,Xuân Khánh,Ninh Kiều,Cần Thơ,120.0,1,3,1,4,14.8,1
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,95.0,1,1,1,3,18.2,1
Nguyễn Đệ,An Hòa,Ninh Kiều,Cần Thơ,93.0,1,1,1,2,6.7,1
Mậu Thân,An Hòa,Ninh Kiều,Cần Thơ,140.0,1,5,5,4,20.0,1
Xô Viết Nghệ Tĩnh,An Hội,Ninh Kiều,Cần Thơ,92.0,1,3,3,3,12.9,1
Mậu Thân,Xuân Khánh,Ninh Kiều,Cần Thơ,129.0,1,1,1,4,17.0,1
Lý Tự Trọng,An Cư,Ninh Kiều,Cần Thơ,63.0,1,3,4,3,15.5,1
Mạc Thiên Tích,Xuân Khánh,Ninh Kiều,Cần Thơ,120.0,1,1,1,4,15.0,1
Nguyễn Đệ,Cái Khế,Ninh Kiều,Cần Thơ,100.0,1,4,1,4,12.5,1
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,158.0,1,1,1,3,15.0,1
Cách Mạng Tháng 8,An Hòa,Ninh Kiều,Cần Thơ,160.0,1,2,2,2,20.0,1
Tầm Vu,Hưng Lợi,Ninh Kiều,Cần Thơ,67.0,1,2,3,3,8.6,1
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,58.0,1,1,1,3,12.0,1
30 Tháng 4,Hưng Lợi,Ninh Kiều,Cần Thơ,96.0,1,1,1,3,13.0,1
30 Tháng 4,Xuân Khánh,Ninh Kiều,Cần Thơ,53.0,1,3,4,4,19.0,1
Mậu Thân,An Phú,Ninh Kiều,Cần Thơ,98.0,1,3,4,4,19.2,1
Trần Hoàng Na,Hưng Lợi,Ninh Kiều,Cần Thơ,96.0,1,1,1,4,13.0,1
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,70.0,1,2,2,2,0.9,1
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,70.0,1,2,1,2,1.0,1
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,70.0,2,2,1,2,0.622,1
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,72.0,1,2,2,2,0.6,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,57.5,1,2,3,2,3.29,1
Lê Anh Xuân,An Hòa,Ninh Kiều,Cần Thơ,36.0,1,2,2,2,2.99,1
Quốc Lộ 1A,Hưng Thạnh,Cái Răng,Cần Thơ,90.0,2,7,7,3,5.2,1
Cách Mạng Tháng 8,An Thới,Bình Thuỷ,Cần Thơ,40.0,1,2,2,2,2.69,1
Cách Mạng Tháng 8,An Hòa,Ninh Kiều,Cần Thơ,70.4,1,4,2,3,3.0,1
Lê Quang Chiểu,An Thới,Bình Thuỷ,Cần Thơ,40.0,1,2,2,2,2.59,1
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,40.0,1,2,2,2,2.3,1
Lộ Hậu Thạnh Mỹ,Thường Thạnh,Cái Răng,Cần Thơ,72.0,1,2,2,2,2.4,1
Nguyễn Văn Cừ,An Bình,Ninh Kiều,Cần Thơ,90.0,1,2,3,2,5.55,1
Lộ Cái Chanh,Thường Thạnh,Cái Răng,Cần Thơ,50.0,1,1,1,4,0.75,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,80.0,1,4,4,3,11.9,1
Tỉnh 923,An Bình,Ninh Kiều,Cần Thơ,112.0,1,5,5,3,7.3,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,64.0,1,4,4,3,5.9,1
Trần Bạch Đằng,An Khánh,Ninh Kiều,Cần Thơ,64.0,1,4,4,3,5.999,1
Cần Thơ,Hưng Thạnh,Cái Răng,Cần Thơ,88.0,1,4,4,3,5.7,1
Cách Mạng Tháng 8,An Thới,Bình Thuỷ,Cần Thơ,76.0,1,3,3,3,3.6,1
Nguyễn Thông,An Thới,Bình Thuỷ,Cần Thơ,109.0,1,4,4,3,6.999,1
Tỉnh 923,An Bình,Ninh Kiều,Cần Thơ,67.5,1,2,2,2,3.19,1
3 Tháng 2,Hưng Lợi,Ninh Kiều,Cần Thơ,98.5,1,4,4,3,3.95,1
Cần Thơ,Hưng Thạnh,Cái Răng,Cần Thơ,100.0,1,4,4,3,7.1,1
Huỳnh Cương,An Cư,Ninh Kiều,Cần Thơ,38.0,1,3,3,3,6.0,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,40.0,1,2,2,2,3.29,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,40.0,1,2,3,2,3.28,1
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,75.0,1,4,4,3,8.1,1
Công Binh,Long Tuyền,Bình Thuỷ,Cần Thơ,56.0,1,2,2,2,2.7,1
Nguyễn Văn Cừ,Cái Khế,Ninh Kiều,Cần Thơ,100.0,1,3,1,2,6.0,1
Nguyễn Văn Cừ,An Hòa,Ninh Kiều,Cần Thơ,25.0,1,2,2,3,6.9,1
Phan Huy Chú,An Khánh,Ninh Kiều,Cần Thơ,70.0,1,4,4,3,5.3,1
Quốc Lộ 1,Hưng Thạnh,Cái Răng,Cần Thơ,80.0,1,4,4,3,5.75,1
Quốc Lộ 91B,An Khánh,Ninh Kiều,Cần Thơ,74.0,1,4,4,3,6.7,1
Trần Vĩnh Kiết,An Khánh,Ninh Kiều,Cần Thơ,83.0,1,3,3,3,3.9,1
Nguyễn Văn Trỗi,Xuân Khánh,Ninh Kiều,Cần Thơ,46.0,1,4,4,4,4.8,1
Cần Thơ,Hưng Thạnh,Cái Răng,Cần Thơ,80.0,1,5,6,3,7.3,1
Ngô Thì Nhậm,An Khánh,Ninh Kiều,Cần Thơ,50.0,1,4,3,4,5.2,1
Nguyễn Khuyến,An Cư,Ninh Kiều,Cần Thơ,40.0,1,4,4,4,10.99,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,85.0,1,4,4,3,4.6,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,49.0,1,2,2,2,3.19,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,72.0,1,5,3,3,7.8,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,46.0,1,4,4,3,3.2,1
Hùng Vương,Thới Bình,Ninh Kiều,Cần Thơ,44.0,1,3,3,3,3.65,1
Mậu Thân,An Hòa,Ninh Kiều,Cần Thơ,36.0,1,2,2,2,3.59,1
Trần Bạch Đằng,An Khánh,Ninh Kiều,Cần Thơ,78.0,1,5,5,3,8.6,1
Nguyễn Thông,An Thới,Bình Thuỷ,Cần Thơ,63.0,1,4,3,3,2.95,1
Hùng Vương,Thới Bình,Ninh Kiều,Cần Thơ,44.0,1,4,4,3,4.3,1
Nguyễn Tri Phương,An Khánh,Ninh Kiều,Cần Thơ,90.0,1,4,4,3,7.6,1
Nguyễn Văn Linh,An Khánh,Ninh Kiều,Cần Thơ,56.0,1,4,4,4,3.99,1
Quốc Lộ 1A,Hưng Thạnh,Cái Răng,Cần Thơ,65.0,1,4,4,3,4.55,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,64.0,1,3,4,3,6.5,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,80.0,2,4,4,3,11.9,1
Trần Vĩnh Kiết,An Bình,Ninh Kiều,Cần Thơ,40.0,1,2,2,2,2.55,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,72.5,1,3,4,3,7.8,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,80.0,1,4,5,3,7.699,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,45.0,1,2,2,2,2.89,1
Trần Hoàng Na,Hưng Lợi,Ninh Kiều,Cần Thơ,85.0,1,2,1,3,11.0,1
Nguyễn Văn Cừ,An Khánh,Ninh Kiều,Cần Thơ,90.0,1,3,3,2,5.9,1
Trần Vĩnh Kiết,An Bình,Ninh Kiều,Cần Thơ,40.0,1,2,3,3,3.3,1
Trương Vĩnh Nguyên,Thường Thạnh,Cái Răng,Cần Thơ,116.0,1,4,2,3,1.98,1
